equipment_internal_id,dolibarr_ref,insight_type,insight_text,severity
LINAC-153038,1014204,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1014204,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,1016472_usado,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-153935,1016472_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,1016472_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,1016476,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-153935,1016476,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1016476,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,1016476,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-154325,1500998,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-154325,1500998,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1500998,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-201110,4513316442101T,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-201110,4513316442101T,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
APOTECA-CHEMO,2327189,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
APOTECA-CHEMO,2327189,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
APOTECA-CHEMO,2327189,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,45133502026_usado,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
LINAC-153038,45133502026_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1519103,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
LINAC-153038,1519103,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1519103,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-201172,1535987,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-201172,1535987,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-201172,1535987,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1016518,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
LINAC-153038,1016518,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1016518,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-152171,45133308530,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-152171,45133308530,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-152171,45133308530,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,4513341185001U,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-153935,4513341185001U,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,4513341185001U,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,4513341185001U,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1016472_usado,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
LINAC-153038,1016472_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1016472_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,4513341220301G,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
LINAC-153038,4513341220301G,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,4513341220301G,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-152171,1541718,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-152171,1541718,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1541718,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,4513316442301M,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-153935,4513316442301M,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1538261,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
LINAC-153038,1538261,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1538261,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1538261,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-151673,1006737_usado,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-151673,1006737_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-151673,1006737_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-INFINITY01,1006737_usado,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
INC-INFINITY01,1006737_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-INFINITY01,1006737_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,45133304800,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-153935,45133304800,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,45133304800,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,45133411846,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
LINAC-153038,45133411846,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,45133411846,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,03-999-1290,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-153935,03-999-1290,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,03-999-1290,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,03-999-1290,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-201172,1050661,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-201172,1050661,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-201172,1050661,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-INFINITY01,1502613,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
INC-INFINITY01,1502613,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1502613,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-151238,45133903544_Iss.04,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-151238,45133903544_Iss.04,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-152171,1527814,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-152171,1527814,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1527814,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-201172,1018265_proveedor_local,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
Linac-201172,1018265_proveedor_local,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-INFINITY01,45133304800,LOW_DATA_VOLUME,La estimación tiene confiabilidad reducida por n < 3 (1 intervalo(s) propios). Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_client_same_part).,warning
