report_field_id,fieldbeat_task_id,group_name,group_index,group_copy_of,is_group_copy,field_name,field_index,field_type,field_value,field_comment,mandatory,possible_values,etag,extracted_at
954|ENTREGA|3|EQUIPO ESTÁ OPERATIVO|6,954,ENTREGA,3,,false,EQUIPO ESTÁ OPERATIVO,6,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:44.3501057Z'""",2026-08-03T22:08:29.382Z
954|ENTREGA|3|OBSERVACIONES|5,954,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,Sin Observaciones,,false,,"W/""datetime'2021-02-13T14:01:44.1224705Z'""",2026-08-03T22:08:29.382Z
954|ENTREGA|3|HABILITADO PARA USO CLINICO|4,954,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:44.3518465Z'""",2026-08-03T22:08:29.382Z
954|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,954,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:44.1242113Z'""",2026-08-03T22:08:29.382Z
954|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,954,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,07/02/2021 19:00,,true,,"W/""datetime'2021-02-13T14:01:44.3535873Z'""",2026-08-03T22:08:29.382Z
954|ENTREGA|3|INTERVENCION FINALIZADA|1,954,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:44.1259521Z'""",2026-08-03T22:08:29.382Z
954|REPUESTOS|2|NUMERO DE PARTE|2,954,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,"motores: 451333264430
tornillo: 8113024 2521_01",,false,,"W/""datetime'2021-02-13T14:01:44.3569665Z'""",2026-08-03T22:08:29.382Z
954|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,954,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,03 motores y 01 tornillo.,,false,,"W/""datetime'2021-02-13T14:01:44.1276929Z'""",2026-08-03T22:08:29.382Z
954|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F|1,954,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F,1,BOOLEAN,No,,false,,"W/""datetime'2021-02-13T14:01:44.1207297Z'""",2026-08-03T22:08:29.382Z
954|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,954,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,sin Observaciones.,,false,,"W/""datetime'2021-02-13T14:01:44.3587073Z'""",2026-08-03T22:08:29.382Z
954|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,954,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:44.1298433Z'""",2026-08-03T22:08:29.382Z
954|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,954,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,PARAMETROS GEOMETRICOS,,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:44.3604481Z'""",2026-08-03T22:08:29.382Z
954|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,954,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,ALEJANDRO CORBEA,RAFAEL GUAPACHE,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:44.1316865Z'""",2026-08-03T22:08:29.382Z
954|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,954,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,07/02/2021 19:00,,true,,"W/""datetime'2021-02-13T14:01:44.3622913Z'""",2026-08-03T22:08:29.382Z
954|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,954,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,07/02/2021 17:00,,true,,"W/""datetime'2021-02-13T14:01:44.1333249Z'""",2026-08-03T22:08:29.382Z
954|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,954,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"se procede a verificar presencia de interlock de MLC, se determina que existe degradación de motores y tornillo del banco de láminas Y2, se realiza cambio de componentes mencionados, se procede a realizar pruebas de stress del equipo, se realiza y carga tratamiento en modo QA de paciente que presentaba problema, se realizan pruebas cargando varias figuras y tamaños de campo, verificando exactitud de posición de MLC con FM Sr. E. E. Lozano. equipo operativo.",,true,,"W/""datetime'2021-02-13T14:01:44.3640321Z'""",2026-08-03T22:08:29.382Z
955|ENTREGA|3|EQUIPO ESTÁ OPERATIVO|6,955,ENTREGA,3,,false,EQUIPO ESTÁ OPERATIVO,6,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:44.3152897Z'""",2026-08-03T22:08:29.382Z
955|ENTREGA|3|OBSERVACIONES|5,955,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,se asiste a sitio para acompañar control diario e inicio de tratamiento de pacientes.,,false,,"W/""datetime'2021-02-13T14:01:44.0814081Z'""",2026-08-03T22:08:29.382Z
955|ENTREGA|3|HABILITADO PARA USO CLINICO|4,955,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:44.3170305Z'""",2026-08-03T22:08:29.382Z
955|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,955,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:44.0831489Z'""",2026-08-03T22:08:29.382Z
955|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,955,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,10/02/2021 08:00,,true,,"W/""datetime'2021-02-13T14:01:44.3187713Z'""",2026-08-03T22:08:29.382Z
955|ENTREGA|3|INTERVENCION FINALIZADA|1,955,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:44.0847873Z'""",2026-08-03T22:08:29.382Z
955|REPUESTOS|2|NUMERO DE PARTE|2,955,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,1347987,,false,,"W/""datetime'2021-02-13T14:01:44.3205121Z'""",2026-08-03T22:08:29.382Z
955|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,955,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,pcb motor drive,,false,,"W/""datetime'2021-02-13T14:01:44.0864257Z'""",2026-08-03T22:08:29.382Z
955|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F|1,955,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F,1,BOOLEAN,No,,false,,"W/""datetime'2021-02-13T14:01:44.0794625Z'""",2026-08-03T22:08:29.382Z
955|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,955,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:44.3223553Z'""",2026-08-03T22:08:29.382Z
955|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,955,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:44.0885761Z'""",2026-08-03T22:08:29.382Z
955|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,955,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,PARAMETROS GEOMETRICOS,,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:44.3244033Z'""",2026-08-03T22:08:29.382Z
955|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,955,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,ALEJANDRO CORBEA,RAFAEL GUAPACHE,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:44.0904193Z'""",2026-08-03T22:08:29.382Z
955|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,955,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,09/02/2021 19:00,,true,,"W/""datetime'2021-02-13T14:01:44.3260417Z'""",2026-08-03T22:08:29.382Z
955|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,955,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,09/02/2021 14:30,,true,,"W/""datetime'2021-02-13T14:01:44.0920577Z'""",2026-08-03T22:08:29.382Z
955|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,955,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"Se realiza intercambio de pcb's motor drive del MLC, se concluye que el problema existente es en una de las pcb motor drive, se cambia por una nueva existente en sitio, se realizan pruebas de stress al MLC, se cargan figuras y tamaños de campo para verificar exactitud de posición de MLC. todo ok. equipo operativo.",,true,,"W/""datetime'2021-02-13T14:01:44.3276801Z'""",2026-08-03T22:08:29.382Z
956|ENTREGA|3|EQUIPO ESTÁ OPERATIVO|6,956,ENTREGA,3,,false,EQUIPO ESTÁ OPERATIVO,6,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:02:15.6511233Z'""",2026-08-03T22:08:29.382Z
956|ENTREGA|3|OBSERVACIONES|5,956,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2021-02-13T14:02:15.4035201Z'""",2026-08-03T22:08:29.382Z
956|ENTREGA|3|HABILITADO PARA USO CLINICO|4,956,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:02:15.6527617Z'""",2026-08-03T22:08:29.382Z
956|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,956,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:02:15.4057729Z'""",2026-08-03T22:08:29.382Z
956|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,956,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,10/02/2021 09:00,,true,,"W/""datetime'2021-02-13T14:02:15.6545025Z'""",2026-08-03T22:08:29.382Z
956|ENTREGA|3|INTERVENCION FINALIZADA|1,956,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:02:15.4075137Z'""",2026-08-03T22:08:29.382Z
956|REPUESTOS|2|NUMERO DE PARTE|2,956,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,No hay,,false,,"W/""datetime'2021-02-13T14:02:15.6562433Z'""",2026-08-03T22:08:29.382Z
956|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,956,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,No hay,,false,,"W/""datetime'2021-02-13T14:02:15.4090497Z'""",2026-08-03T22:08:29.382Z
956|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F|1,956,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F,1,BOOLEAN,No,,false,,"W/""datetime'2021-02-13T14:02:15.4016769Z'""",2026-08-03T22:08:29.382Z
956|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,956,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,,,false,,"W/""datetime'2021-02-13T14:02:15.6578817Z'""",2026-08-03T22:08:29.382Z
956|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,956,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,"Al intentar abrir el detector del Iview, la Manila (black) no opera. Se revisa, encontrándose suelta y con daño mecánico. Se vuelve apretar y se da indicaciones que se opere con cuidado.
Se recomienda cambiar manilla con las siguientes caracteristicas:
Black latching handle for detector movement, MISUMI, USANB125.
P/N: 4299220209",,false,,"W/""datetime'2021-02-13T14:02:15.4114049Z'""",2026-08-03T22:08:29.382Z
956|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,956,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:02:15.6596225Z'""",2026-08-03T22:08:29.382Z
956|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,956,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,ALEJANDRO CORBEA,RAFAEL GUAPACHE,OTRO (COMENTE)","W/""datetime'2021-02-13T14:02:15.4131457Z'""",2026-08-03T22:08:29.382Z
956|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,956,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,10/02/2021 09:00,,true,,"W/""datetime'2021-02-13T14:02:15.6615681Z'""",2026-08-03T22:08:29.382Z
956|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,956,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,10/02/2021 08:30,,true,,"W/""datetime'2021-02-13T14:02:15.4147841Z'""",2026-08-03T22:08:29.382Z
956|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,956,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,FALLA MANILLA (BLACK) DEL IVIEW,,true,,"W/""datetime'2021-02-13T14:02:15.6631041Z'""",2026-08-03T22:08:29.382Z
957|ENTREGA|3|EQUIPO ESTÁ OPERATIVO|6,957,ENTREGA,3,,false,EQUIPO ESTÁ OPERATIVO,6,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:44.2466817Z'""",2026-08-03T22:08:29.382Z
957|ENTREGA|3|OBSERVACIONES|5,957,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:44.0067585Z'""",2026-08-03T22:08:29.382Z
957|ENTREGA|3|HABILITADO PARA USO CLINICO|4,957,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:44.2483201Z'""",2026-08-03T22:08:29.382Z
957|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,957,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:44.0084993Z'""",2026-08-03T22:08:29.382Z
957|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,957,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,10/02/2021 11:09,,true,,"W/""datetime'2021-02-13T14:01:44.2500609Z'""",2026-08-03T22:08:29.382Z
957|ENTREGA|3|INTERVENCION FINALIZADA|1,957,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:44.0102401Z'""",2026-08-03T22:08:29.382Z
957|REPUESTOS|2|NUMERO DE PARTE|2,957,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,1017632,,false,,"W/""datetime'2021-02-13T14:01:44.2516993Z'""",2026-08-03T22:08:29.382Z
957|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,957,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,"pcb assy, camera CCU",,false,,"W/""datetime'2021-02-13T14:01:44.0117761Z'""",2026-08-03T22:08:29.382Z
957|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F|1,957,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F,1,BOOLEAN,No,,false,,"W/""datetime'2021-02-13T14:01:44.0050177Z'""",2026-08-03T22:08:29.382Z
957|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,957,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,Se mantendra supervisión de Linac y  MLC vía intellimax durante el resto de la jornada,,false,,"W/""datetime'2021-02-13T14:01:44.2537473Z'""",2026-08-03T22:08:29.382Z
957|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,957,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:44.0135169Z'""",2026-08-03T22:08:29.382Z
957|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,957,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),MLC,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:44.2555905Z'""",2026-08-03T22:08:29.382Z
957|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,957,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,RAFAEL GUAPACHE,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,ALEJANDRO CORBEA,RAFAEL GUAPACHE,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:44.0152577Z'""",2026-08-03T22:08:29.382Z
957|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,957,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,10/02/2021 11:06,,true,,"W/""datetime'2021-02-13T14:01:44.2573313Z'""",2026-08-03T22:08:29.382Z
957|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,957,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,10/02/2021 08:45,,true,,"W/""datetime'2021-02-13T14:01:44.0168961Z'""",2026-08-03T22:08:29.382Z
957|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,957,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"Se diagnostica que problema o falta de video y falla en el MLC, era producto de falla en tarjeta CCU del BLD.
Se realizan varios ciclajes del MLC siendo exitosos.
Se realiza cambio de repuesto, Equipo de física realiza sus controles diarios sin inconvenientes.
",,true,,"W/""datetime'2021-02-13T14:01:44.2593793Z'""",2026-08-03T22:08:29.382Z
958|ENTREGA|3|EQUIPO ESTÁ OPERATIVO|6,958,ENTREGA,3,,false,EQUIPO ESTÁ OPERATIVO,6,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:02:15.7554689Z'""",2026-08-03T22:08:29.382Z
958|ENTREGA|3|OBSERVACIONES|5,958,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,Equipo Operativo ,,false,,"W/""datetime'2021-02-13T14:02:15.5250689Z'""",2026-08-03T22:08:29.382Z
958|ENTREGA|3|HABILITADO PARA USO CLINICO|4,958,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:02:15.7572097Z'""",2026-08-03T22:08:29.382Z
958|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,958,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:02:15.5275265Z'""",2026-08-03T22:08:29.382Z
958|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,958,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,11/02/2021 10:52,,true,,"W/""datetime'2021-02-13T14:02:15.7588481Z'""",2026-08-03T22:08:29.382Z
958|ENTREGA|3|INTERVENCION FINALIZADA|1,958,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:02:15.5292673Z'""",2026-08-03T22:08:29.382Z
958|REPUESTOS|2|NUMERO DE PARTE|2,958,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2021-02-13T14:02:15.7605889Z'""",2026-08-03T22:08:29.382Z
958|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,958,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,,,false,,"W/""datetime'2021-02-13T14:02:15.5310081Z'""",2026-08-03T22:08:29.382Z
958|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F|1,958,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ%3F,1,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:02:15.5233281Z'""",2026-08-03T22:08:29.382Z
958|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,958,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,"Se sospecha esta variación de los perfiles a la calibración del instrumento de medición diaria StarTrack, ya que con el Matrix las pruebas fueron exitosas.",,false,,"W/""datetime'2021-02-13T14:02:15.7622273Z'""",2026-08-03T22:08:29.382Z
958|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,958,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:02:15.5326465Z'""",2026-08-03T22:08:29.382Z
958|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,958,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS",,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:02:15.7639681Z'""",2026-08-03T22:08:29.382Z
958|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,958,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,ALEJANDRO CORBEA,RAFAEL GUAPACHE,OTRO (COMENTE)","W/""datetime'2021-02-13T14:02:15.5343873Z'""",2026-08-03T22:08:29.382Z
958|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,958,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,11/02/2021 10:50,,true,,"W/""datetime'2021-02-13T14:02:15.7656065Z'""",2026-08-03T22:08:29.382Z
