identity_id,dolibarr_product_id,identity_type,identity_value,identity_value_normalized,dolibarr_ref,dolibarr_barcode,dolibarr_label,extracted_at
11806|ID|11806,11806,ID,11806,11806,1217000-3,,DoseCHECK,2026-08-03T04:54:39.696Z
10264|REF|1222000483AB,10264,REF,1222000483AB,1222000483AB,1222000483AB,,TEST ADAPT 3HE 160,2026-08-03T04:54:39.696Z
10264|ID|10264,10264,ID,10264,10264,1222000483AB,,TEST ADAPT 3HE 160,2026-08-03T04:54:39.696Z
11848|REF|123131,11848,REF,123131,123131,123131,,"Cable SAC-4P-5,0 PUR/M 8FS F",2026-08-03T04:54:39.696Z
11848|ID|11848,11848,ID,11848,11848,123131,,"Cable SAC-4P-5,0 PUR/M 8FS F",2026-08-03T04:54:39.696Z
11801|REF|1233550Z,11801,REF,1233550Z,1233550Z,1233550Z,,Parallel Plate Roos Detector Holder,2026-08-03T04:54:39.696Z
11801|ID|11801,11801,ID,11801,11801,1233550Z,,Parallel Plate Roos Detector Holder,2026-08-03T04:54:39.696Z
11183|REF|12336,11183,REF,12336,12336,12336,,RS232 Barcode reader cable,2026-08-03T04:54:39.696Z
11183|ID|11183,11183,ID,11183,11183,12336,,RS232 Barcode reader cable,2026-08-03T04:54:39.696Z
11219|REF|123381,11219,REF,123381,123381,123381,,Height Vial Laser sensor,2026-08-03T04:54:39.696Z
11219|ID|11219,11219,ID,11219,11219,123381,,Height Vial Laser sensor,2026-08-03T04:54:39.696Z
11222|REF|123572,11222,REF,123572,123572,123572,,IR SENSOR FOR FULL WASTE BIN,2026-08-03T04:54:39.696Z
11222|ID|11222,11222,ID,11222,11222,123572,,IR SENSOR FOR FULL WASTE BIN,2026-08-03T04:54:39.696Z
11208|REF|124007,11208,REF,124007,124007,124007,,FUSE 2A 600V,2026-08-03T04:54:39.696Z
11208|ID|11208,11208,ID,11208,11208,124007,,FUSE 2A 600V,2026-08-03T04:54:39.696Z
11209|REF|124008,11209,REF,124008,124008,124008,,FUSE 4A 600V,2026-08-03T04:54:39.696Z
11209|ID|11209,11209,ID,11209,11209,124008,,FUSE 4A 600V,2026-08-03T04:54:39.696Z
11210|REF|124009,11210,REF,124009,124009,124009,,FUSE 6A 600V,2026-08-03T04:54:39.696Z
11210|ID|11210,11210,ID,11210,11210,124009,,FUSE 6A 600V,2026-08-03T04:54:39.696Z
11206|REF|124010,11206,REF,124010,124010,124010,,FUSE 10A 600V,2026-08-03T04:54:39.696Z
11206|ID|11206,11206,ID,11206,11206,124010,,FUSE 10A 600V,2026-08-03T04:54:39.696Z
12025|REF|1257000-OMR,12025,REF,1257000-OMR,1257000OMR,1257000-OMR,,MultiMet-WL Cube,2026-08-03T04:54:39.696Z
12025|ID|12025,12025,ID,12025,12025,1257000-OMR,,MultiMet-WL Cube,2026-08-03T04:54:39.696Z
11218|REF|126489,11218,REF,126489,126489,126489,,DOOR SAFETY SWITCH,2026-08-03T04:54:39.696Z
11218|ID|11218,11218,ID,11218,11218,126489,,DOOR SAFETY SWITCH,2026-08-03T04:54:39.696Z
11189|REF|126701,11189,REF,126701,126701,126701,,UPS,2026-08-03T04:54:39.696Z
11189|ID|11189,11189,ID,11189,11189,126701,,UPS,2026-08-03T04:54:39.696Z
11216|REF|126702,11216,REF,126702,126702,126702,,Differential pressure switch 125,2026-08-03T04:54:39.696Z
11216|ID|11216,11216,ID,11216,11216,126702,,Differential pressure switch 125,2026-08-03T04:54:39.696Z
11236|REF|126843,11236,REF,126843,126843,126843,,ACTUATOR XCS-ZC1,2026-08-03T04:54:39.696Z
11236|ID|11236,11236,ID,11236,11236,126843,,ACTUATOR XCS-ZC1,2026-08-03T04:54:39.696Z
11192|REF|127097,11192,REF,127097,127097,127097,,LED ILUMINATOR,2026-08-03T04:54:39.696Z
11192|ID|11192,11192,ID,11192,11192,127097,,LED ILUMINATOR,2026-08-03T04:54:39.696Z
11207|REF|127180,11207,REF,127180,127180,127180,,FUSE 1A 600V,2026-08-03T04:54:39.696Z
11207|ID|11207,11207,ID,11207,11207,127180,,FUSE 1A 600V,2026-08-03T04:54:39.696Z
11179|REF|127181,11179,REF,127181,127181,127181,,Pump,2026-08-03T04:54:39.696Z
11179|ID|11179,11179,ID,11179,11179,127181,,Pump,2026-08-03T04:54:39.696Z
11184|REF|127346,11184,REF,127346,127346,127346,,USB BARCODE READER CABLE,2026-08-03T04:54:39.696Z
11184|ID|11184,11184,ID,11184,11184,127346,,USB BARCODE READER CABLE,2026-08-03T04:54:39.696Z
11217|REF|127941,11217,REF,127941,127941,127941,,Differential pressure switch 25,2026-08-03T04:54:39.696Z
11217|ID|11217,11217,ID,11217,11217,127941,,Differential pressure switch 25,2026-08-03T04:54:39.696Z
11849|REF|128284,11849,REF,128284,128284,128284,,Cavo 0975 254 101/5M,2026-08-03T04:54:39.696Z
11849|ID|11849,11849,ID,11849,11849,128284,,Cavo 0975 254 101/5M,2026-08-03T04:54:39.696Z
11194|REF|128338,11194,REF,128338,128338,128338,,Air filter 519 (EN1822-1 Class H14),2026-08-03T04:54:39.696Z
11194|ID|11194,11194,ID,11194,11194,128338,,Air filter 519 (EN1822-1 Class H14),2026-08-03T04:54:39.696Z
11195|REF|128339,11195,REF,128339,128339,128339,,Air filter 520 (EN1822-1 Class H14),2026-08-03T04:54:39.696Z
11195|ID|11195,11195,ID,11195,11195,128339,,Air filter 520 (EN1822-1 Class H14),2026-08-03T04:54:39.696Z
12310|REF|128345,12310,REF,128345,128345,128345,,MOTOR BRASHEL (S),2026-08-03T04:54:39.696Z
12310|ID|12310,12310,ID,12310,12310,128345,,MOTOR BRASHEL (S),2026-08-03T04:54:39.696Z
11176|REF|128346,11176,REF,128346,128346,128346,,CONNECTORS FOR BRUSHLESS MOTOR,2026-08-03T04:54:39.696Z
11176|ID|11176,11176,ID,11176,11176,128346,,CONNECTORS FOR BRUSHLESS MOTOR,2026-08-03T04:54:39.696Z
11212|REF|128382,11212,REF,128382,128382,128382,,FUSE R 6A 600V,2026-08-03T04:54:39.696Z
11212|ID|11212,11212,ID,11212,11212,128382,,FUSE R 6A 600V,2026-08-03T04:54:39.696Z
11211|REF|128383,11211,REF,128383,128383,128383,,FUSE R 4A 600V,2026-08-03T04:54:39.696Z
11211|ID|11211,11211,ID,11211,11211,128383,,FUSE R 4A 600V,2026-08-03T04:54:39.696Z
11188|REF|128912,11188,REF,128912,128912,128912,,Power supply 5VDC 8°,2026-08-03T04:54:39.696Z
11188|ID|11188,11188,ID,11188,11188,128912,,Power supply 5VDC 8°,2026-08-03T04:54:39.696Z
12315|REF|128997,12315,REF,128997,128997,128997,,SENSOR ANÁLOGO MIT.,2026-08-03T04:54:39.696Z
12315|ID|12315,12315,ID,12315,12315,128997,,SENSOR ANÁLOGO MIT.,2026-08-03T04:54:39.696Z
11198|REF|129530,11198,REF,129530,129530,129530,,Elastic belt for air filter,2026-08-03T04:54:39.696Z
11198|ID|11198,11198,ID,11198,11198,129530,,Elastic belt for air filter,2026-08-03T04:54:39.696Z
11924|REF|1299960Z,11924,REF,1299960Z,1299960Z,1299960Z,,Tower Server SunCHECK Lite,2026-08-03T04:54:39.696Z
11924|ID|11924,11924,ID,11924,11924,1299960Z,,Tower Server SunCHECK Lite,2026-08-03T04:54:39.696Z
12307|REF|130820,12307,REF,130820,130820,130820,,DOOR SAFETY SWITCH,2026-08-03T04:54:39.696Z
12307|ID|12307,12307,ID,12307,12307,130820,,DOOR SAFETY SWITCH,2026-08-03T04:54:39.696Z
11221|REF|130830,11221,REF,130830,130830,130830,,INTERNAL BARCODE READER CARRUSEL,2026-08-03T04:54:39.696Z
11221|ID|11221,11221,ID,11221,11221,130830,,INTERNAL BARCODE READER CARRUSEL,2026-08-03T04:54:39.696Z
11058|REF|131350788101H,11058,REF,131350788101H,131350788101H,131350788101H,,Cleaner spray glare guard,2026-08-03T04:54:39.696Z
11058|ID|11058,11058,ID,11058,11058,131350788101H,,Cleaner spray glare guard,2026-08-03T04:54:39.696Z
12213|REF|132250476001K,12213,REF,132250476001K,132250476001K,132250476001K,,"Grease, Apiezon, Type L",2026-08-03T04:54:39.696Z
12213|ID|12213,12213,ID,12213,12213,132250476001K,,"Grease, Apiezon, Type L",2026-08-03T04:54:39.696Z
11765|REF|132251229702,11765,REF,132251229702,132251229702,132251229702,,"Adhesive, Epoxy resin, 5 minute 2 part dispenser Devcon 14251 28g",2026-08-03T04:54:39.696Z
11765|ID|11765,11765,ID,11765,11765,132251229702,,"Adhesive, Epoxy resin, 5 minute 2 part dispenser Devcon 14251 28g",2026-08-03T04:54:39.696Z
12303|REF|132800,12303,REF,132800,132800,132800,,EXHAUST LIQUID TANK (ELT),2026-08-03T04:54:39.696Z
12303|ID|12303,12303,ID,12303,12303,132800,,EXHAUST LIQUID TANK (ELT),2026-08-03T04:54:39.696Z
11185|REF|133362,11185,REF,133362,133362,133362,,Power supply 3-phase 20A,2026-08-03T04:54:39.696Z
11185|ID|11185,11185,ID,11185,11185,133362,,Power supply 3-phase 20A,2026-08-03T04:54:39.696Z
12309|REF|133738,12309,REF,133738,133738,133738,,MOTOR BRASHEL,2026-08-03T04:54:39.696Z
12309|ID|12309,12309,ID,12309,12309,133738,,MOTOR BRASHEL,2026-08-03T04:54:39.696Z
11888|REF|133822,11888,REF,133822,133822,133822,,Filtro de Bomba de Succión,2026-08-03T04:54:39.696Z
11888|ID|11888,11888,ID,11888,11888,133822,,Filtro de Bomba de Succión,2026-08-03T04:54:39.696Z
11938|REF|133882,11938,REF,133882,133882,133882,,Pump filter,2026-08-03T04:54:39.696Z
11938|ID|11938,11938,ID,11938,11938,133882,,Pump filter,2026-08-03T04:54:39.696Z
10930|REF|134054,10930,REF,134054,134054,134054,,Brushless motor,2026-08-03T04:54:39.696Z
10930|ID|10930,10930,ID,10930,10930,134054,,Brushless motor,2026-08-03T04:54:39.696Z
12285|REF|136147,12285,REF,136147,136147,136147,,Fuente de iridio192 para Flexitron,2026-08-03T04:54:39.696Z
12285|ID|12285,12285,ID,12285,12285,136147,,Fuente de iridio192 para Flexitron,2026-08-03T04:54:39.696Z
11529|REF|136170,11529,REF,136170,136170,136170,,Bracket A assembly,2026-08-03T04:54:39.696Z
11529|ID|11529,11529,ID,11529,11529,136170,,Bracket A assembly,2026-08-03T04:54:39.696Z
11530|REF|136171,11530,REF,136171,136171,136171,,Bracket C assembly,2026-08-03T04:54:39.696Z
11530|ID|11530,11530,ID,11530,11530,136171,,Bracket C assembly,2026-08-03T04:54:39.696Z
11531|REF|136172,11531,REF,136172,136172,136172,,Bracket B assembly,2026-08-03T04:54:39.696Z
11531|ID|11531,11531,ID,11531,11531,136172,,Bracket B assembly,2026-08-03T04:54:39.696Z
11119|REF|136179-01,11119,REF,136179-01,13617901,136179-01,,DRIVE A LOCK ASSEMBLY,2026-08-03T04:54:39.696Z
11119|ID|11119,11119,ID,11119,11119,136179-01,,DRIVE A LOCK ASSEMBLY,2026-08-03T04:54:39.696Z
11539|REF|136395,11539,REF,136395,136395,136395,,Check cable Cobal-60,2026-08-03T04:54:39.696Z
11539|ID|11539,11539,ID,11539,11539,136395,,Check cable Cobal-60,2026-08-03T04:54:39.696Z
11532|REF|136594,11532,REF,136594,136594,136594,,Exchange and wipe tool Cobalt-60,2026-08-03T04:54:39.696Z
11532|ID|11532,11532,ID,11532,11532,136594,,Exchange and wipe tool Cobalt-60,2026-08-03T04:54:39.696Z
11533|REF|136596,11533,REF,136596,136596,136596,,Wipe tool base,2026-08-03T04:54:39.696Z
11533|ID|11533,11533,ID,11533,11533,136596,,Wipe tool base,2026-08-03T04:54:39.696Z
11537|REF|136597,11537,REF,136597,136597,136597,,Load Tool,2026-08-03T04:54:39.696Z
11537|ID|11537,11537,ID,11537,11537,136597,,Load Tool,2026-08-03T04:54:39.696Z
11534|REF|136680,11534,REF,136680,136680,136680,,Exchange Tube Cobalt-60,2026-08-03T04:54:39.696Z
11534|ID|11534,11534,ID,11534,11534,136680,,Exchange Tube Cobalt-60,2026-08-03T04:54:39.696Z
11527|REF|136849-00,11527,REF,136849-00,13684900,136849-00,,Download cable (TDU upgrade) - FCO - flashtoolcable,2026-08-03T04:54:39.696Z
11527|ID|11527,11527,ID,11527,11527,136849-00,,Download cable (TDU upgrade) - FCO - flashtoolcable,2026-08-03T04:54:39.696Z
11528|REF|136961-04,11528,REF,136961-04,13696104,136961-04,,Modkit Windows 10 upgrade kit with new PC,2026-08-03T04:54:39.696Z
11528|ID|11528,11528,ID,11528,11528,136961-04,,Modkit Windows 10 upgrade kit with new PC,2026-08-03T04:54:39.696Z
11686|REF|143845073-20,11686,REF,143845073-20,14384507320,143845073-20,,WEIGHT SCALE WMS6002C-L/10,2026-08-03T04:54:39.696Z
11686|ID|11686,11686,ID,11686,11686,143845073-20,,WEIGHT SCALE WMS6002C-L/10,2026-08-03T04:54:39.696Z
11687|REF|143845073-30,11687,REF,143845073-30,14384507330,143845073-30,,Weigth 200 gr F2 PL CE,2026-08-03T04:54:39.696Z
11687|ID|11687,11687,ID,11687,11687,143845073-30,,Weigth 200 gr F2 PL CE,2026-08-03T04:54:39.696Z
12088|REF|1500084,12088,REF,1500084,1500084,1500084,,"EXTENDER, KVM",2026-08-03T04:54:39.696Z
12088|ID|12088,12088,ID,12088,12088,1500084,,"EXTENDER, KVM",2026-08-03T04:54:39.696Z
11614|REF|1500153,11614,REF,1500153,1500153,1500153,,"Kit, Beam MU Dose Monitor",2026-08-03T04:54:39.696Z
11614|ID|11614,11614,ID,11614,11614,1500153,,"Kit, Beam MU Dose Monitor",2026-08-03T04:54:39.696Z
11010|REF|1500239,11010,REF,1500239,1500239,1500239,,Phase error detector subassembly (MR),2026-08-03T04:54:39.696Z
11010|ID|11010,11010,ID,11010,11010,1500239,,Phase error detector subassembly (MR),2026-08-03T04:54:39.696Z
11165|REF|1500441_02,11165,REF,1500441_02,150044102,1500441_02,,PCB Assy Wedge Control,2026-08-03T04:54:39.696Z
11165|ID|11165,11165,ID,11165,11165,1500441_02,,PCB Assy Wedge Control,2026-08-03T04:54:39.696Z
12042|REF|1500441_02_usado,12042,REF,1500441_02_usado,150044102USADO,1500441_02_usado,,PCB Assy Wedge Control,2026-08-03T04:54:39.696Z
12042|ID|12042,12042,ID,12042,12042,1500441_02_usado,,PCB Assy Wedge Control,2026-08-03T04:54:39.696Z
11164|REF|1500443_02,11164,REF,1500443_02,150044302,1500443_02,,PCB Assy Led Control,2026-08-03T04:54:39.696Z
11164|ID|11164,11164,ID,11164,11164,1500443_02,,PCB Assy Led Control,2026-08-03T04:54:39.696Z
10253|REF|1500445,10253,REF,1500445,1500445,1500445,,"PCB ASSY, DLG&DIAPH (NUEVA VERSION  1500445)",2026-08-03T04:54:39.696Z
10253|ID|10253,10253,ID,10253,10253,1500445,,"PCB ASSY, DLG&DIAPH (NUEVA VERSION  1500445)",2026-08-03T04:54:39.696Z
12226|REF|1500613,12226,REF,1500613,1500613,1500613,,X-Ray Window Assembly VersaHD,2026-08-03T04:54:39.696Z
12226|ID|12226,12226,ID,12226,12226,1500613,,X-Ray Window Assembly VersaHD,2026-08-03T04:54:39.696Z
10231|REF|1500634,10231,REF,1500634,1500634,1500634,,HHC RECEIVER ASSY,2026-08-03T04:54:39.696Z
10231|ID|10231,10231,ID,10231,10231,1500634,,HHC RECEIVER ASSY,2026-08-03T04:54:39.696Z
11612|REF|1500653,11612,REF,1500653,1500653,1500653,,"Mod Kit, Gantry Drive Wheel",2026-08-03T04:54:39.696Z
11612|ID|11612,11612,ID,11612,11612,1500653,,"Mod Kit, Gantry Drive Wheel",2026-08-03T04:54:39.696Z
11156|REF|1500941,11156,REF,1500941,1500941,1500941,,Wedge intermediate PCB,2026-08-03T04:54:39.696Z
11156|ID|11156,11156,ID,11156,11156,1500941,,Wedge intermediate PCB,2026-08-03T04:54:39.696Z
10769|REF|1500998,10769,REF,1500998,1500998,1500998,,Projector Assy Quad LED,2026-08-03T04:54:39.696Z
10769|ID|10769,10769,ID,10769,10769,1500998,,Projector Assy Quad LED,2026-08-03T04:54:39.696Z
11175|REF|1501065,11175,REF,1501065,1501065,1501065,,"PCB, logic control unit (RATM) - LCU",2026-08-03T04:54:39.696Z
11175|ID|11175,11175,ID,11175,11175,1501065,,"PCB, logic control unit (RATM) - LCU",2026-08-03T04:54:39.696Z
12091|REF|1501065_usado,12091,REF,1501065_usado,1501065USADO,1501065_usado,,"PCB, logic control unit (RATM) - LCU",2026-08-03T04:54:39.696Z
12091|ID|12091,12091,ID,12091,12091,1501065_usado,,"PCB, logic control unit (RATM) - LCU",2026-08-03T04:54:39.696Z
11486|REF|1501073,11486,REF,1501073,1501073,1501073,,DOSE A version 2,2026-08-03T04:54:39.696Z
11486|ID|11486,11486,ID,11486,11486,1501073,,DOSE A version 2,2026-08-03T04:54:39.696Z
11487|REF|1501074,11487,REF,1501074,1501074,1501074,,DOSE B version 2,2026-08-03T04:54:39.696Z
11487|ID|11487,11487,ID,11487,11487,1501074,,DOSE B version 2,2026-08-03T04:54:39.696Z
11667|REF|1501349,11667,REF,1501349,1501349,1501349,,Gearbox (collimator),2026-08-03T04:54:39.696Z
11667|ID|11667,11667,ID,11667,11667,1501349,,Gearbox (collimator),2026-08-03T04:54:39.696Z
10994|REF|1502613,10994,REF,1502613,1502613,1502613,,Laser ODI Spares Kit,2026-08-03T04:54:39.696Z
10994|ID|10994,10994,ID,10994,10994,1502613,,Laser ODI Spares Kit,2026-08-03T04:54:39.696Z
11107|REF|1502738,11107,REF,1502738,1502738,1502738,,"FRU,THUMBWHEEL PWB SIDE A.MKII",2026-08-03T04:54:39.696Z
11107|ID|11107,11107,ID,11107,11107,1502738,,"FRU,THUMBWHEEL PWB SIDE A.MKII",2026-08-03T04:54:39.696Z
12074|REF|1502738_usado,12074,REF,1502738_usado,1502738USADO,1502738_usado,,"FRU,THUMBWHEEL PWB SIDE A.MKII",2026-08-03T04:54:39.696Z
12074|ID|12074,12074,ID,12074,12074,1502738_usado,,"FRU,THUMBWHEEL PWB SIDE A.MKII",2026-08-03T04:54:39.696Z
11554|REF|1502740,11554,REF,1502740,1502740,1502740,,Thumbwheel PWB Side B MKII,2026-08-03T04:54:39.696Z
11554|ID|11554,11554,ID,11554,11554,1502740,,Thumbwheel PWB Side B MKII,2026-08-03T04:54:39.696Z
12075|REF|1502740_usado,12075,REF,1502740_usado,1502740USADO,1502740_usado,,Thumbwheel PWB Side B MKII,2026-08-03T04:54:39.696Z
12075|ID|12075,12075,ID,12075,12075,1502740_usado,,Thumbwheel PWB Side B MKII,2026-08-03T04:54:39.696Z
10892|REF|1502964,10892,REF,1502964,1502964,1502964,,"SPARES KIT,LED FIELD LAMP",2026-08-03T04:54:39.696Z
10892|ID|10892,10892,ID,10892,10892,1502964,,"SPARES KIT,LED FIELD LAMP",2026-08-03T04:54:39.696Z
10948|REF|1503159,10948,REF,1503159,1503159,1503159,,Microswitch plunger assembly (open-A),2026-08-03T04:54:39.696Z
10948|ID|10948,10948,ID,10948,10948,1503159,,Microswitch plunger assembly (open-A),2026-08-03T04:54:39.696Z
11040|REF|1503388,11040,REF,1503388,1503388,1503388,,Accessory socket and cable,2026-08-03T04:54:39.696Z
11040|ID|11040,11040,ID,11040,11040,1503388,,Accessory socket and cable,2026-08-03T04:54:39.696Z
12323|REF|1503438,12323,REF,1503438,1503438,1503438,,MLC Camera,2026-08-03T04:54:39.696Z
12323|ID|12323,12323,ID,12323,12323,1503438,,MLC Camera,2026-08-03T04:54:39.696Z
12269|REF|1504069,12269,REF,1504069,1504069,1504069,,FRU Assembly wedge,2026-08-03T04:54:39.696Z
12269|ID|12269,12269,ID,12269,12269,1504069,,FRU Assembly wedge,2026-08-03T04:54:39.696Z
12133|REF|1504169,12133,REF,1504169,1504169,1504169,,"Circuit breaker single pole, high rupture, 2 A (CB9)",2026-08-03T04:54:39.696Z
12133|ID|12133,12133,ID,12133,12133,1504169,,"Circuit breaker single pole, high rupture, 2 A (CB9)",2026-08-03T04:54:39.696Z
12202|REF|1504218,12202,REF,1504218,1504218,1504218,,Medical Ethernet Isolator,2026-08-03T04:54:39.696Z
12202|ID|12202,12202,ID,12202,12202,1504218,,Medical Ethernet Isolator,2026-08-03T04:54:39.696Z
12146|REF|1504219___ABC,12146,REF,1504219___ABC,1504219ABC,1504219___ABC,,USB over IP converter,2026-08-03T04:54:39.696Z
12146|ID|12146,12146,ID,12146,12146,1504219___ABC,,USB over IP converter,2026-08-03T04:54:39.696Z
12103|REF|1504538,12103,REF,1504538,1504538,1504538,,Static Floor Part 1,2026-08-03T04:54:39.696Z
12103|ID|12103,12103,ID,12103,12103,1504538,,Static Floor Part 1,2026-08-03T04:54:39.696Z
12104|REF|1504541,12104,REF,1504541,1504541,1504541,,Static Floor Part 2,2026-08-03T04:54:39.696Z
12104|ID|12104,12104,ID,12104,12104,1504541,,Static Floor Part 2,2026-08-03T04:54:39.696Z
12105|REF|1504544,12105,REF,1504544,1504544,1504544,,Static Floor Part 3,2026-08-03T04:54:39.696Z
12105|ID|12105,12105,ID,12105,12105,1504544,,Static Floor Part 3,2026-08-03T04:54:39.696Z
12106|REF|1504551,12106,REF,1504551,1504551,1504551,,Static Floor Part 4,2026-08-03T04:54:39.696Z
12106|ID|12106,12106,ID,12106,12106,1504551,,Static Floor Part 4,2026-08-03T04:54:39.696Z
11652|REF|1504863,11652,REF,1504863,1504863,1504863,,"SKT840A-SKT845E, PWB",2026-08-03T04:54:39.696Z
11652|ID|11652,11652,ID,11652,11652,1504863,,"SKT840A-SKT845E, PWB",2026-08-03T04:54:39.696Z
12143|REF|1504866,12143,REF,1504866,1504866,1504866,,FRU SKT840B-SKT850E,2026-08-03T04:54:39.696Z
12143|ID|12143,12143,ID,12143,12143,1504866,,FRU SKT840B-SKT850E,2026-08-03T04:54:39.696Z
12090|REF|1505090,12090,REF,1505090,1505090,1505090,,"Kit BM, Desp feed Pipe Fixings",2026-08-03T04:54:39.696Z
12090|ID|12090,12090,ID,12090,12090,1505090,,"Kit BM, Desp feed Pipe Fixings",2026-08-03T04:54:39.696Z
10203|REF|1505146,10203,REF,1505146,1505146,1505146,,"PCB ASSEMBLY, CITB",2026-08-03T04:54:39.696Z
10203|ID|10203,10203,ID,10203,10203,1505146,,"PCB ASSEMBLY, CITB",2026-08-03T04:54:39.696Z
12295|REF|1505217,12295,REF,1505217,1505217,1505217,,Buzzer PCB,2026-08-03T04:54:39.696Z
12295|ID|12295,12295,ID,12295,12295,1505217,,Buzzer PCB,2026-08-03T04:54:39.696Z
12260|REF|1505510,12260,REF,1505510,1505510,1505510,,"PCB ASSY,INTERMEDIATE,DLG",2026-08-03T04:54:39.696Z
12260|ID|12260,12260,ID,12260,12260,1505510,,"PCB ASSY,INTERMEDIATE,DLG",2026-08-03T04:54:39.696Z
10393|REF|1505720,10393,REF,1505720,1505720,1505720,,"MV, DCB, PROGRAMED",2026-08-03T04:54:39.696Z
10393|ID|10393,10393,ID,10393,10393,1505720,,"MV, DCB, PROGRAMED",2026-08-03T04:54:39.696Z
12120|REF|1505856,12120,REF,1505856,1505856,1505856,,"MRT 23871 KV GENERATOR,400V",2026-08-03T04:54:39.696Z
12120|ID|12120,12120,ID,12120,12120,1505856,,"MRT 23871 KV GENERATOR,400V",2026-08-03T04:54:39.696Z
12203|REF|1505891,12203,REF,1505891,1505891,1505891,,"Interface Board, SPEC, SHFR400, KV Gen",2026-08-03T04:54:39.696Z
12203|ID|12203,12203,ID,12203,12203,1505891,,"Interface Board, SPEC, SHFR400, KV Gen",2026-08-03T04:54:39.696Z
10761|REF|1505938,10761,REF,1505938,1505938,1505938,,PCB Assy Intermediate Diaphragm,2026-08-03T04:54:39.696Z
10761|ID|10761,10761,ID,10761,10761,1505938,,PCB Assy Intermediate Diaphragm,2026-08-03T04:54:39.696Z
12338|REF|1505978,12338,REF,1505978,1505978,1505978,,Detector imaging panel AP,2026-08-03T04:54:39.696Z
12338|ID|12338,12338,ID,12338,12338,1505978,,Detector imaging panel AP,2026-08-03T04:54:39.696Z
10991|REF|1506155,10991,REF,1506155,1506155,1506155,,HHC Control Kit - Including Label,2026-08-03T04:54:39.696Z
10991|ID|10991,10991,ID,10991,10991,1506155,,HHC Control Kit - Including Label,2026-08-03T04:54:39.696Z
10796|REF|1506731,10796,REF,1506731,1506731,1506731,,Tool Kit,2026-08-03T04:54:39.696Z
10796|ID|10796,10796,ID,10796,10796,1506731,,Tool Kit,2026-08-03T04:54:39.696Z
10795|REF|1506922,10795,REF,1506922,1506922,1506922,,Pulse Transformer Kit,2026-08-03T04:54:39.696Z
10795|ID|10795,10795,ID,10795,10795,1506922,,Pulse Transformer Kit,2026-08-03T04:54:39.696Z
10794|REF|1506923,10794,REF,1506923,1506923,1506923,,Charging Transformer KIT,2026-08-03T04:54:39.696Z
10794|ID|10794,10794,ID,10794,10794,1506923,,Charging Transformer KIT,2026-08-03T04:54:39.696Z
10797|REF|1507022,10797,REF,1507022,1507022,1507022,,Returns Pack,2026-08-03T04:54:39.696Z
10797|ID|10797,10797,ID,10797,10797,1507022,,Returns Pack,2026-08-03T04:54:39.696Z
12347|REF|1505992,12347,REF,1505992,1505992,1505992,,Cable Detector Power (AP Detector),2026-08-03T04:54:39.696Z
12347|ID|12347,12347,ID,12347,12347,1505992,,Cable Detector Power (AP Detector),2026-08-03T04:54:39.696Z
11644|REF|1507089,11644,REF,1507089,1507089,1507089,,"Programmed PCB Assy, Router",2026-08-03T04:54:39.696Z
11644|ID|11644,11644,ID,11644,11644,1507089,,"Programmed PCB Assy, Router",2026-08-03T04:54:39.696Z
11308|REF|1507972,11308,REF,1507972,1507972,1507972,,"PCB assy ODI,Voltage Regulator PCB Assy",2026-08-03T04:54:39.696Z
11308|ID|11308,11308,ID,11308,11308,1507972,,"PCB assy ODI,Voltage Regulator PCB Assy",2026-08-03T04:54:39.696Z
11555|REF|1508955,11555,REF,1508955,1508955,1508955,,Camera & Lens (Agility),2026-08-03T04:54:39.696Z
11555|ID|11555,11555,ID,11555,11555,1508955,,Camera & Lens (Agility),2026-08-03T04:54:39.696Z
12216|REF|1509023,12216,REF,1509023,1509023,1509023,,"Cable assembly, PL60kV1/8/9 to SK16kV8/9 and PL16kV1 HHC/Data trigger - Reeling",2026-08-03T04:54:39.696Z
