fieldbeat_task_id,fieldbeat_task_date,client_key,client_rut,client_name,task_type,task_state,technician_names,equipment_internal_ids,linked_zendesk_ticket_id,zendesk_join_status,used_parts_count,matched_used_parts_count,placeholder_used_parts_count,unmatched_used_parts_count,ambiguous_used_parts_count,review_required_used_parts_count,dolibarr_refs,dolibarr_product_ids,used_part_numbers,used_part_names,part_match_statuses,part_match_methods,report_quality_status
68,2018-10-09T11:00:10.316Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,Linac-154325,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,T21321900352,fusible de retardo 10 amp.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
66,2018-10-03T21:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,scarcamo,Linac-153038,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,1526647,DLG PCB,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
64,2018-10-02T12:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
62,2018-10-03T22:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,SCHEDULED,,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
60,2018-09-28T11:40:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,ASISTENCIA REMOTA,FINISHED,rcammalleri,OIS-FALP,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
59,2018-09-26T10:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
57,2018-09-20T12:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
55,2018-09-24T10:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
53,2018-09-21T15:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
51,2018-10-06T11:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),PRUEBAS DE ACEPTACION,FINISHED,scarcamo,Linac-154325,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
5,2018-08-21T11:47:27.236Z,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,CORRECTIVA PROGRAMADA,SCHEDULED,,2286,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
48,2018-10-19T21:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,FINISHED,jecheverria,Linac-153935,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,SN,N/C,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
46,2018-09-28T19:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-152171,,NO_TICKET_REPORTED,1,1,0,0,0,0,1023530,10389,1023530,Arm control board.,MATCHED,REF_EXACT,OK
44,2018-09-20T22:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,SCHEDULED,,153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
42,2018-09-13T13:00:39.648Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),INSTALACION - INTEGRACION,FINISHED,rcammalleri,OIS-HCVB,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
40,2018-09-06T12:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,ASISTENCIA REMOTA,FINISHED,rcammalleri,,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
39,2018-09-05T21:52:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,,,NO_TICKET_REPORTED,1,1,0,0,0,1,1006737_usado,12071,1006737,PCB SIB,MATCHED,REF_LIKE,REVIEW_REQUIRED
37,2018-09-05T15:30:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,SCHEDULED,,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
35,2018-09-04T17:50:26.966Z,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-201172,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No Hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
33,2018-09-02T17:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,1,0,0,0,0,821321900352,11061,821321900352,"Fuse 10A 32 Vac, time delay, glass cartridge 32mm x 6,3 mm (FS32E).",MATCHED,REF_EXACT,OK
31,2018-08-31T22:00:02.052Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,SCHEDULED,,TPS-FALP,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3,2018-08-21T11:45:45.534Z,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,CORRECTIVA NO PROGRAMADA,SCHEDULED,,2286,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
29,2018-08-30T11:30:08.752Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),PREVENTIVA PROGRAMADA,FINISHED,mreyes,OIS-HCVB|TPS-HCVB,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay,"Amarras plásticas.
Enchufes machos.
Huincha aisladora.",NO_MATCH,NONE,HAS_UNMATCHED_PARTS
27,2018-08-31T19:30:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,SCHEDULED,,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
25,2018-08-25T12:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rcammalleri,TPS-FALP|OIS-FALP,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
23,2018-08-23T21:00:00.000Z,FIELD_BEAT_CLIENT||Test,,Test,ASISTENCIA REMOTA,FINISHED,rcammalleri,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,None,None,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
222,2019-03-07T20:00:10.652Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-201110,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,"Relay sin numero.

Magnetron MG5193","Relay de 24 Vdc.

Magnetron e2V Teledyne  Número serie 18351056C",NO_MATCH,NONE,HAS_UNMATCHED_PARTS
220,2019-03-06T17:30:23.079Z,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,79.560.900-8,RADIO NUCLEAR,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,Linac-151238,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,---,N/C,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
219,2019-03-04T12:00:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),PREVENTIVA PROGRAMADA,FINISHED,glopez,HDR_10806,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
217,2019-03-05T18:45:00.000Z,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,FINISHED,raguila,Linac-152280,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,Ampolleta Halogen 12V / 75w,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
215,2019-03-04T10:30:07.680Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
213,2019-03-02T10:50:31.788Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,glopez,Linac-153038,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,no aplica,no hay,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
211,2019-02-25T19:50:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-201110,,NO_TICKET_REPORTED,1,1,0,0,0,0,923931518204,11448,9239 315 18204,Projector halogen bulb,MATCHED,REF_NORMALIZED_EXACT,OK
21,2018-08-23T20:26:48.361Z,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,ASISTENCIA REMOTA,FINISHED,mreyes,2286,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,no hsy,no hsy,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
207,2019-02-22T12:00:33.155Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,scarcamo,TPS-FALP,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
205,2019-02-22T16:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,FINISHED,mreyes,Linac-152171,,NO_TICKET_REPORTED,1,1,0,0,0,0,45133165177,10716,45133165177,"Thyratron e2v. CX1154L  Teledyne

S/N 39855",MATCHED,REF_EXACT,OK
203,2019-02-18T12:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-152171,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No Hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
201,2019-02-14T13:00:00.000Z,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,79.560.900-8,RADIO NUCLEAR,CORRECTIVA NO PROGRAMADA,FINISHED,scarcamo,Linac-151238,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
20,2018-08-23T20:13:19.975Z,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,PREVENTIVA PROGRAMADA,FINISHED,mreyes,2286,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
199,2019-02-11T13:30:00.000Z,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,76.105.383-3,TORRE MÉDICA - RANCAGUA,CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-105277,,NO_TICKET_REPORTED,1,1,0,0,0,0,1018874,11757,1018874,Diode SI 1N416CM-D023,MATCHED,REF_EXACT,OK
197,2019-02-08T20:00:38.497Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,FINISHED,jecheverria,Linac-153935,,NO_TICKET_REPORTED,1,0,0,0,1,1,,,45133502668 / 1024939 01,resorte y ventilador,AMBIGUOUS_MATCH,REF_LIKE,HAS_AMBIGUOUS_PARTS
195,2019-02-07T19:30:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,jecheverria,Linac-152171,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,aceite multisuso,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
193,2019-02-02T12:00:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-154325,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
191,2019-01-29T18:35:28.324Z,FIELD_BEAT_CLIENT||ACME,,ACME,CORRECTIVA PROGRAMADA,FINISHED,glopez,153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
19,2018-08-23T18:25:41.972Z,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,PREVENTIVA PROGRAMADA,SCHEDULED,,2286,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
188,2019-01-28T17:56:00.000Z,FIELD_BEAT_CLIENT||ACME,,ACME,PREVENTIVA PROGRAMADA,FINISHED,scarcamo,153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
186,2019-01-28T15:26:00.000Z,FIELD_BEAT_CLIENT||ACME,,ACME,CORRECTIVA PROGRAMADA,SCHEDULED,,153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
184,2019-01-25T17:00:00.000Z,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,FINISHED,jecheverria,Linac-152280,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,4515 330 48000,GUN ASSY,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
182,2019-01-24T16:00:01.044Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-152171,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,4513 331 17858,FRU ISO ROTATION,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
180,2019-01-18T18:15:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,1,0,0,0,0,1017392,11552,1017392,Kit arm actuator,MATCHED,REF_EXACT,OK
179,2019-01-18T16:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-151673,,NO_TICKET_REPORTED,1,1,0,0,0,0,1023530,10389,1023530,Arm Control Board - IviewGT,MATCHED,REF_EXACT,OK
177,2019-01-16T18:00:00.000Z,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,FINISHED,raguila,SIM-HCM,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,S/N 91951712,Thales TH 7195 B,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
175,2019-01-14T20:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
173,2019-01-14T21:28:00.000Z,FIELD_BEAT_CLIENT||RADIO NUCLEAR,,RADIO NUCLEAR,ASISTENCIA REMOTA,SCHEDULED,,Linac-151238,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
171,2019-01-13T18:00:35.895Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,1,0,0,0,0,821321900352,11061,8213 219 00352,Fusible FS 32 V. 10 AMP.,MATCHED,REF_NORMALIZED_EXACT,OK
17,2018-08-24T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,mreyes,153038,,NO_TICKET_REPORTED,3,2,0,1,0,2,45133304100|1515098,11839|10374,1000095641/7|451333041000Y|1515098.,Service Slitless Flight|Drift Tube|Ionic Pum,NO_MATCH|MATCHED,NONE|REF_LIKE|REF_NORMALIZED_EXACT,HAS_UNMATCHED_PARTS
168,2019-01-09T11:40:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,rcammalleri,OIS-HCVB,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
166,2019-01-08T20:00:10.883Z,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,79.560.900-8,RADIO NUCLEAR,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,Linac-151238,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,sn,NC,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
164,2019-01-10T15:00:00.000Z,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,96.606.750-0,CLÍNICA ALEMANA DE TEMUCO,CORRECTIVA PROGRAMADA,SCHEDULED,,Linac-201073,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,Gun Filament PSU,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
162,2019-01-08T09:50:52.608Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,jecheverria,153038,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,SN,NC,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
160,2019-01-04T20:00:00.000Z,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,,UC CHRISTUS - CECA,ASISTENCIA REMOTA,FINISHED,scarcamo,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
159,2019-01-04T20:45:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),ASISTENCIA REMOTA,FINISHED,scarcamo,Linac-154325,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
157,2018-12-27T12:30:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,rcammalleri,OIS-HCVB,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
155,2019-01-03T12:36:00.000Z,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,,TORRE MÉDICA - RANCAGUA,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay,No hay,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
153,2018-12-28T13:00:00.000Z,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,,FUNDACION ARTURO LOPEZ PEREZ,ASISTENCIA REMOTA,FINISHED,scarcamo,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
151,2018-12-26T11:30:00.000Z,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,scarcamo,Linac-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
15,2018-08-21T13:14:02.054Z,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,2286,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,2456,hhhh,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
148,2018-12-13T18:00:00.000Z,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,96.606.750-0,CLÍNICA ALEMANA DE TEMUCO,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-201073,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
146,2018-12-14T21:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,jecheverria,153038,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,sin numero,lwd 40. grasa EP2,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
144,2018-12-11T15:30:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,sin numero,Grasa EP2. Lubricante WD40,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
142,2018-12-10T19:05:00.000Z,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA NO PROGRAMADA,FINISHED,raguila,,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,SN,N/C,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
140,2018-12-10T16:30:00.000Z,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,SCHEDULED,,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
28,2018-09-01T12:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
