fieldbeat_task_id,client_key,client_rut,client_name,task_type,assigned_to,equipment_internal_ids,start_time_utc,start_time_local,duration_minutes,reported_start_raw,reported_end_raw,reported_interval_plausible,estimated_end_time_local,business_minutes,after_hours_weekday_minutes,weekend_minutes,holiday_minutes,after_hours_total_minutes,after_hours_rate,is_after_hours_task,calculation_method,calculation_status,calculation_notes,confidence_score,confidence_label,confidence_color,confidence_factors
56,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,,Linac-154325,2018-09-20T12:00:00.000Z,2018-09-20 09:00:00,120,14/09/2018 17:05,14/09/2018 19:30,true,,85,60,0,0,60,0.4138,true,EXACT_REPORTED_START_END,CALCULATED,,81,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad parcial (falta tipo de tarea o técnico) (+5)"
54,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,rcammalleri,,2018-09-24T10:50:00.000Z,2018-09-24 07:50:00,120,24/09/2018 08:20,24/09/2018 09:00,false,2018-09-24 09:50:00,80,40,0,0,40,0.3333,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (40 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
52,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,ASISTENCIA REMOTA,scarcamo,,2018-09-20T18:00:00.000Z,2018-09-20 15:00:00,60,20/09/2018 15:00,20/09/2018 16:00,true,,60,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
50,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,INSTALACION - INTEGRACION,rcammalleri,TPS-FALP,2018-11-24T11:00:00.000Z,2018-11-24 08:00:00,240,24/11/2018 08:00,26/11/2018 20:00,false,2018-11-24 12:00:00,0,0,240,0,240,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (3600 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
49,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,,LIAC-FALP,2018-12-18T11:00:00.000Z,2018-12-18 08:00:00,1440,,,,2018-12-19 08:00:00,600,840,0,0,840,0.5833,true,PARTIAL_ESTIMATE,CALCULATED_WITH_WARNINGS,,56,Baja,warning,"start_time válido (+25) | duration_minutes sospechoso o extremo (+10) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad parcial (falta tipo de tarea o técnico) (+5)"
47,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,Linac-151673,2018-09-28T19:00:00.000Z,2018-09-28 16:00:00,180,,,,2018-09-28 19:00:00,150,30,0,0,30,0.1667,true,ESTIMATED_FROM_START_DURATION,CALCULATED,,71,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad parcial (falta tipo de tarea o técnico) (+5)"
45,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,61.607.901-8,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,raguila,Linac-152280,2018-11-16T19:00:00.000Z,2018-11-16 16:00:00,240,16/11/2018 16:00,16/11/2018 23:59,false,2018-11-16 20:00:00,150,90,0,0,90,0.3750,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (479 min) difiere de duration_minutes (240 min) más allá de la tolerancia (±120 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
43,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,scarcamo,153038,2018-09-20T22:30:00.000Z,2018-09-20 19:30:00,120,20/09/2018 19:30,20/09/2018 21:04,true,,0,94,0,0,94,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
41,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,ASISTENCIA REMOTA,scarcamo,,2018-09-11T11:51:00.000Z,2018-09-11 08:51:00,,11/09/2018 08:51,11/09/2018 09:40,false,,0,0,0,0,0,0.0000,false,PARTIAL_ESTIMATE,CALCULATED_WITH_WARNINGS,"hora de término reportada descartada: duration_minutes inválido, no se puede contrastar plausibilidad",51,Baja,warning,"start_time válido (+25) | duration_minutes ausente, cero o negativo (+0) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
4,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,CORRECTIVA PROGRAMADA,mreyes,2286,2018-08-21T11:46:50.653Z,2018-08-21 08:46:50,120,21/08/2018 09:09,21/08/2018 09:50,false,2018-08-21 10:46:50,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (41 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
38,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,rcammalleri,TPS-HCVB,2018-09-04T19:00:00.000Z,2018-09-04 16:00:00,120,05/09/2018 09:00,05/09/2018 13:00,false,2018-09-04 18:00:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (240 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
36,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,mreyes,Linac-151673,2018-09-07T16:00:00.000Z,2018-09-07 13:00:00,240,07/09/2018 12:16,07/09/2018 20:06,false,2018-09-07 17:00:00,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (470 min) difiere de duration_minutes (240 min) más allá de la tolerancia (±120 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
34,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,rcammalleri,Linac-152171,2018-09-04T15:00:21.247Z,2018-09-04 12:00:21,120,04/09/2018 12:15,04/09/2018 14:48,true,,153,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
32,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,rcammalleri,TPS-FALP|OIS-FALP,2018-09-01T11:00:00.000Z,2018-09-01 08:00:00,240,01/09/2018 08:00,03/09/2018 08:00,false,2018-09-01 12:00:00,0,0,240,0,240,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (2880 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
30,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),61.605.000-1,INSTITUTO DE SALUD PUBLICA (ISP),PREVENTIVA PROGRAMADA,jecheverria,PANASONIC-ISP,2018-09-05T12:30:00.000Z,2018-09-05 09:30:00,240,05/09/2018 10:10,05/09/2018 10:10,false,2018-09-05 13:30:00,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: hora de término reportada es anterior o igual a la de inicio,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
99,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,PREVENTIVA PROGRAMADA,mreyes,Linac-201172,2018-11-09T13:00:00.000Z,2018-11-09 10:00:00,240,09/11/2018 09:30,09/11/2018 12:30,true,,180,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
97,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,scarcamo,153038,2018-11-09T21:30:23.034Z,2018-11-09 18:30:23,120,09/11/2018 18:30,09/11/2018 19:36,true,,0,66,0,0,66,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
95,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,CORRECTIVA PROGRAMADA,jecheverria,Linac-201172,2018-11-06T12:00:00.000Z,2018-11-06 09:00:00,120,06/11/2018 11:00,07/11/2018 13:30,false,2018-11-06 11:00:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (1590 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
93,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),PREVENTIVA PROGRAMADA,mreyes,Linac-201110,2018-11-06T11:30:43.294Z,2018-11-06 08:30:43,240,06/11/2018 08:26,06/11/2018 19:05,false,2018-11-06 12:30:43,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (639 min) difiere de duration_minutes (240 min) más allá de la tolerancia (±120 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
91,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,jecheverria,153038,2018-10-30T22:15:48.869Z,2018-10-30 19:15:48,120,30/10/2018 19:30,30/10/2018 21:00,true,,0,90,0,0,90,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
9,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,76089058-8,EYG MEDICAL SYSTEMS LTDA.,CORRECTIVA PROGRAMADA,mreyes,2286,2018-08-21T15:45:37.976Z,2018-08-21 12:45:37,120,21/08/2018 12:45,21/08/2018 13:17,false,2018-08-21 14:45:37,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (32 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
88,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,mreyes,Linac-201110,2018-10-29T14:25:18.838Z,2018-10-29 11:25:18,120,29/10/2018 11:25,29/10/2018 11:35,false,2018-10-29 13:25:18,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (10 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
86,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,,FUNDACION ARTURO LOPEZ PEREZ,ASISTENCIA REMOTA,scarcamo,,2018-10-25T20:47:00.000Z,2018-10-25 17:47:00,60,25/10/2018 15:45,25/10/2018 17:15,true,,90,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
84,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,jecheverria,Linac-151673,2018-10-24T20:15:53.923Z,2018-10-24 17:15:53,120,24/10/2018 17:30,24/10/2018 21:00,false,2018-10-24 19:15:53,74,46,0,0,46,0.3824,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (210 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
82,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,scarcamo,Linac-153935,2018-10-23T20:30:09.505Z,2018-10-23 17:30:09,120,23/10/2018 17:15,23/10/2018 23:30,false,2018-10-23 19:30:09,60,60,0,0,60,0.5012,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (375 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
80,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,mreyes,Linac-153935,2018-10-22T18:00:04.334Z,2018-10-22 15:00:04,120,22/10/2018 04:30,22/10/2018 17:15,false,2018-10-22 17:00:04,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (765 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
