used_part_id,fieldbeat_task_id,zendesk_ticket_id,part_name,raw_part_identifier,normalized_part_identifier,dolibarr_product_id,dolibarr_ref,dolibarr_barcode,dolibarr_label,match_method,match_confidence,match_status,needs_manual_review,candidate_dolibarr_product_ids
2216|3|0|45133412189,2216,252179,"lever assembly
spares linear actuator",45133412189,45133412189,12211,45133412189,,LEVER ASSEMBLY,REF_EXACT,1,MATCHED,false,
2217|2|0|45133305658,2217,566921,Multiplex Terminal Unit (MTU) - Cantidad 2,45133305658,45133305658,11864,45133305658_usado,,Multiplex terminal unit (MTU),REF_LIKE,0.5,MATCHED,true,
2219|3|0|T00010988-01-NR2,2219,,Soporte Jeringa 20ml,T00010988-01-NR2,T0001098801NR2,11900,T00010988-01-NR2,,BASE JERINGA 50 ML,REF_EXACT,1,MATCHED,false,
2219|2|0|T00010986-01-L1,2219,,Soporte Jeringa 5ml,T00010986-01-L1,T0001098601L1,,,,,NONE,0,NO_MATCH,true,
2221|2|0|,2221,,"W40, paños de limpiezas, limpia contacto, etc ",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2229|2|0|1234567890,2229,,Sensor viales,1234567890,1234567890,,,,,NONE,0,NO_MATCH,true,
2230|2|0|123456,2230,125896,Repuesto,123456,123456,,,,,NONE,0,NO_MATCH,true,
2232|2|0|SN,2232,737478,Tarjeta control ODI,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2234|2|0|SN,2234,,Rodillo impresora,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2237|2|0|NA,2237,979673,no hay,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2240|2|0|1519103,2240,183512,pcb dose A,1519103,1519103,11588,1519103,,Dose A Digital,REF_EXACT,1,MATCHED,false,
2241|2|0|45133165177,2241,,"Thyratron, hydrogen",45133165177,45133165177,10716,45133165177,,THYRATRON e2v CX1154L,REF_EXACT,1,MATCHED,false,
2242|2|0|1534958,2242,,"(03) Kit, Spare, Leaf Motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
2244|2|0|SN,2244,,potenciometros,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2246|3|0|1007099,2246,,Longitudinal PCB limit switch assembly,1007099,1007099,11641,1007099,,Longitudinal PCB limit switch assembly,REF_EXACT,1,MATCHED,false,
2246|2|0|4513341220301G,2246,,"CABLE, T-GUARD AND LAT MOTOR",4513341220301G,4513341220301G,11693,4513341220301G,,"CABLE, T-GUARD AND LAT MOTOR",REF_EXACT,1,MATCHED,false,
2247|2|0|1027687,2247,,Detector imaging panel (AP),1027687,1027687,12201,1027687,,Detector imaging panel (AP),REF_EXACT,1,MATCHED,false,
2248|2|0|N/A,2248,989244,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2249|2|0|,2249,,"potenciometros coarse y check
movimiento lateral",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2251|2|0|1018265,2251,,FRU Z MOTOR BRUSH SET,1018265,1018265,11961,1018265_proveedor_local,,"Proveedor Local, FRU MOTOR BRUSH SET (ELECTROCRAFT)",REF_LIKE,0.5,MATCHED,true,
2252|2|0|,2252,,"GUN PSU
MAGNETRON TUNNING DRIVE ASSY",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2253|2|0|1013865,2253,,PCB ASSY DECODE,1013865,1013865,12221,1013865,,"PCB assembly, decoder",REF_EXACT,1,MATCHED,false,
2254|2|0|S/N,2254,823784,BOMBA CIRCUITO INTERNO DEL.LINAC,S/N,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2256|2|0|1564298,2256,,"PCB Assy, DLG and Diaphragm",1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
2257|2|0|1534958,2257,859491,"kir, spare, leaf motor cantidad 2",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
2259|2|0|4513341220301G,2259,,"Cable, T - Guard and L",4513341220301G,4513341220301G,11693,4513341220301G,,"CABLE, T-GUARD AND LAT MOTOR",REF_EXACT,1,MATCHED,false,
2261|4|0|1027687,2261,9999,xrd 1642 ap3 kv panel,1027687,1027687,12201,1027687,,Detector imaging panel (AP),REF_EXACT,1,MATCHED,false,
2261|3|0|1500613,2261,9999,x-ray window assy,1500613,1500613,12226,1500613,,X-Ray Window Assembly VersaHD,REF_EXACT,1,MATCHED,false,
2263|2|0|1534958,2263,454944,"KIT, spares, leaf motor ",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
2270|2|0|1534958,2270,522766,"kit, spares, leaf motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
"2271|2|0|1531858
1531855
1531854",2271,151048,"fru Z mov. coarse pot
fru Z mov. check pot
fru Z mov. fine pot","1531858
1531855
1531854",153185815318551531854,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,12224|12223|12225
2272|2|0|N/A,2272,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2273|2|0|SN,2273,,NA,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2276|2|0|1014204,2276,,ion chamber assembly,1014204,1014204,10952,1014204,,Ceramic ion chamber (MR),REF_EXACT,1,MATCHED,false,
2277|2|0|Hand Held Controller,2277,813919,1009089,Hand Held Controller,HANDHELDCONTROLLER,,,,,NONE,0,NO_MATCH,true,
2279|2|0|N/A,2279,,Cable de HT reutilizado,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2280|2|0|,2280,375568,baterias 12V cant=2,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2281|2|0|N/A,2281,582497,Cable de alta no original,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2284|2|0|NA,2284,823784,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2285|2|0|1534958,2285,,Kit Spare leaf Motor,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
2287|2|0|N/A,2287,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2290|3|0|N/A,2290,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2291|1|0|na,2291,,na,na,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2292|2|0|1534958,2292,936823,"Kit Spares, Leaf Motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
2293|1|0|2222,2293,,sib pcb,2222,2222,,,,,NONE,0,NO_MATCH,true,
2296|2|0|NA,2296,,Aire comprimido -corones de limpieza,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
2303|2|0|45133304800,2303,,Electrón Gun Haz,45133304800,45133304800,10375,45133304800,,SL ELECTRON GUN ASSY,REF_EXACT,1,MATCHED,false,
2304|2|0|1016476,2304,,Kit motor MLC,1016476,1016476,10913,1016476,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
2305|2|0|4513316442301M,2305,,Water Filter Element 5Micron,4513316442301M,4513316442301M,10312,4513316442301M,,FILTER ELEMENT 5 MICRON,REF_EXACT,1,MATCHED,false,
2306|10|0|1016476,2306,,Leaf Motor Spares Kit,1016476,1016476,10913,1016476,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
2306|9|0|1541744,2306,,"FRU Kit, Hand Held Controller ",1541744,1541744,11817,1541744,,"FRU KIT, HAND HELD CONTROLLER",REF_EXACT,1,MATCHED,false,
2306|6|0|1515098,2306,,Ion Pump Spare,1515098,1515098,10374,1515098,,ION PUMP - SPARE,REF_EXACT,1,MATCHED,false,
2306|8|0|1538261,2306,,(30) FRU Kit. Flight tube Drive,1538261,1538261,11854,1538261,,"FRU KIT, FLIGHT TUBE DRIVE",REF_EXACT,1,MATCHED,false,
